,rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
2083,4582,3800,1,1,880,7,18,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2084,8176,8599,2,2,1518,5,16,3,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2085,2083,3200,1,1,800,6,2,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2086,9898,3295,1,1,665,13,5,9,1,0,0,0,0,0,1,0,Midtown West,Manhattan
2087,10610,2300,0,1,500,4,7,92,0,1,0,0,0,0,1,0,Upper West Side,Manhattan
2088,9033,4895,1,1,767,2,16,8,1,0,0,0,0,0,0,0,Midtown South,Manhattan
2089,2502,7500,1,1,750,3,5,96,0,1,1,1,1,0,0,1,West Village,Manhattan
2090,10382,3473,0,1,464,2,16,13,1,0,0,0,0,0,0,0,Flatiron,Manhattan
2091,4922,2800,0,1,542,6,29,28,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2092,3495,7800,3,2,1900,5,7,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2093,2794,3400,1,1,667,2,12,9,0,1,0,1,1,1,1,1,Midtown West,Manhattan
2094,1007,7900,1,1,860,8,10,7,0,0,1,1,1,1,0,0,West Village,Manhattan
2095,4660,3850,2,1,853,10,6,6,0,0,0,0,0,0,0,0,East Village,Manhattan
2096,11050,11500,2,2,1200,4,11,89,0,0,1,1,1,0,1,0,Midtown,Manhattan
2097,3443,2495,1,1,650,6,3,86,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2098,8904,2500,1,1,672,4,4,107,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
2099,2787,7675,2,2,1207,6,22,8,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
2100,682,4800,1,1,800,5,14,29,0,0,0,0,0,1,1,0,Midtown East,Manhattan
2101,1242,4000,3,1,700,5,4,96,0,1,1,0,0,1,0,0,Upper West Side,Manhattan
2102,4577,4595,1,1,1037,7,18,12,1,0,1,1,1,1,0,0,Upper West Side,Manhattan
2103,1878,8800,3,2,1517,6,12,10,0,0,1,0,0,0,0,0,Upper West Side,Manhattan
2104,6868,3600,1,1,621,6,14,37,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2105,9951,4895,2,2,948,14,31,30,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2106,2183,14000,2,2,1828,4,8,76,0,0,0,0,1,0,0,0,Upper East Side,Manhattan
2107,8941,3000,1,1,600,2,14,89,1,0,0,0,0,0,0,0,Midtown,Manhattan
2108,10542,3000,2,1,700,2,5,105,0,0,0,1,1,1,0,1,Upper West Side,Manhattan
2109,4086,3500,0,1,900,3,5,106,0,0,0,0,0,0,0,0,Tribeca,Manhattan
2110,4554,3045,2,2,800,9,3,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2111,2493,5300,1,1,925,4,18,18,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2112,6046,1695,0,1,250,2,6,96,0,0,0,0,0,0,0,0,Little Italy,Manhattan
2113,3428,4041,2,2,829,5,3,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2114,2559,8300,3,2,2200,2,3,86,0,0,0,0,0,0,0,0,Tribeca,Manhattan
2115,4564,3140,0,1,521,3,3,54,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2116,647,6756,2,2,1082,2,32,16,1,1,1,1,1,0,0,0,Flatiron,Manhattan
2117,8348,1499,0,1,343,7,2,57,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
2118,7769,5495,1,1,900,4,11,7,1,0,0,0,0,1,1,0,Tribeca,Manhattan
2119,1639,3200,0,1,515,0,9,87,0,0,0,1,1,0,0,0,Financial District,Manhattan
2120,4974,2650,2,1,500,3,1,116,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
2121,6692,5700,1,1,860,2,20,30,0,1,0,1,1,0,0,1,Flatiron,Manhattan
2122,2501,3300,1,1,885,1,4,106,0,0,1,0,0,0,0,0,Central Harlem,Manhattan
2123,11171,10900,3,2,1825,12,20,26,0,0,0,0,0,1,0,1,Upper East Side,Manhattan
2124,8813,2675,1,1,550,8,17,32,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2125,1503,14000,2,2,1512,1,37,11,0,1,0,1,0,0,0,1,Midtown East,Manhattan
2126,4416,5500,2,2,1105,2,28,34,1,1,1,1,1,1,0,1,Financial District,Manhattan
2127,6807,2800,2,1,525,2,4,96,0,1,0,1,1,1,0,1,Lower East Side,Manhattan
2128,1731,2300,1,1,535,3,1,106,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
2129,3277,5900,1,1,1048,2,57,30,0,0,0,0,0,0,0,0,Midtown,Manhattan
2130,4588,15000,2,2,1784,4,45,33,0,0,1,1,0,0,0,0,Midtown,Manhattan
2131,514,3300,1,1,673,2,5,27,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2132,9897,7950,1,2,1321,3,4,116,0,0,0,0,0,1,0,0,Chelsea,Manhattan
2133,10815,11000,4,2,2100,6,20,29,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2134,5875,2675,1,1,624,6,2,9,0,0,1,1,1,1,0,1,East Harlem,Manhattan
2135,7923,4500,1,1,669,2,18,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
2136,2946,2600,1,1,650,2,5,115,0,0,0,1,1,0,0,0,Midtown,Manhattan
2137,764,2400,1,1,875,3,2,85,1,0,0,0,0,0,0,0,Washington Heights,Manhattan
2138,10372,3380,1,1,594,4,12,18,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2139,347,5495,1,1,820,1,23,76,1,0,0,0,0,0,0,0,Central Park South,Manhattan
2140,2130,9100,2,2,1565,2,7,1,1,0,0,0,0,0,0,0,Tribeca,Manhattan
2141,1237,4800,1,1,1001,2,6,57,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2142,2538,2595,0,1,500,5,9,64,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2143,4829,3750,1,1,667,4,18,20,0,1,1,1,1,1,0,0,Upper East Side,Manhattan
2144,2065,3100,2,1,700,6,3,115,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2145,6889,5995,2,2,1065,5,14,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2146,5815,3615,1,1,661,6,7,14,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2147,9567,3100,2,1,1000,4,5,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2148,4984,2395,0,1,463,3,10,51,0,1,1,1,1,0,0,1,Upper East Side,Manhattan
2149,1066,1950,0,1,400,6,1,96,0,0,0,1,0,0,0,0,East Village,Manhattan
2150,9106,10000,2,2,1404,43,35,10,1,1,0,1,0,0,0,0,Battery Park City,Manhattan
2151,3534,3555,0,1,411,5,2,13,1,0,0,0,0,0,0,0,West Village,Manhattan
2152,10156,5995,2,2,1380,16,7,35,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2153,9824,5100,1,1,875,2,39,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2154,7146,20000,3,2,2376,0,23,2,0,0,0,0,0,0,0,0,Flatiron,Manhattan
2155,2588,2350,2,1,925,8,1,106,0,0,0,1,0,0,0,0,Central Harlem,Manhattan
2156,894,8000,4,2,1100,13,23,9,1,0,1,0,0,0,0,0,Midtown West,Manhattan
2157,6526,7750,2,2,1342,2,15,28,1,1,1,1,1,1,0,0,Battery Park City,Manhattan
2158,5433,18900,4,5,2617,43,8,8,1,0,0,1,1,0,0,1,Upper West Side,Manhattan
2159,10686,10995,4,3,2100,16,10,35,0,0,1,0,0,1,0,1,Upper East Side,Manhattan
2160,6527,3300,1,1,596,2,5,120,0,0,0,0,0,0,0,0,Financial District,Manhattan
2161,872,3995,1,1,872,3,19,85,0,0,0,1,1,0,0,0,Upper West Side,Manhattan
2162,5921,11900,2,3,2039,4,5,111,0,0,0,0,0,0,0,0,Chelsea,Manhattan
2163,233,4175,1,1,885,6,6,60,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2164,2362,3100,1,1,594,4,9,18,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2165,10803,6100,1,2,912,2,3,124,1,0,1,0,1,1,0,0,West Village,Manhattan
2166,8258,1600,0,1,550,5,1,11,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
2167,10,7200,2,2,1500,2,9,48,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2168,5082,2750,0,1,400,6,4,106,0,1,1,1,1,1,0,1,Greenwich Village,Manhattan
2169,2709,3650,1,1,750,4,1,89,1,1,1,1,1,1,0,0,Upper West Side,Manhattan
2170,2775,5795,2,1,940,43,9,8,0,0,1,1,1,1,0,1,Battery Park City,Manhattan
2171,8503,2350,0,1,400,4,25,42,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2172,10161,3425,1,1,681,1,15,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2173,1801,13500,3,2,1802,12,27,26,0,0,0,1,0,1,0,0,Upper East Side,Manhattan
2174,11049,6650,2,2,1117,1,5,74,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2175,11030,7500,1,1,942,3,15,75,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2176,3429,4584,2,2,994,5,5,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2177,676,10000,3,3,1850,5,24,10,1,1,1,1,1,1,0,1,Upper West Side,Manhattan
2178,8182,10950,3,2,1700,6,10,86,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2179,7778,18000,3,3,3500,2,2,106,0,0,0,0,0,0,0,0,Soho,Manhattan
2180,3452,5650,4,2,1200,7,10,38,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
2181,6398,3150,1,1,694,5,4,18,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
2182,1147,11800,3,2,1681,43,20,8,0,1,0,1,1,1,0,1,Battery Park City,Manhattan
2183,7744,4800,1,1,1100,10,15,53,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2184,9137,2400,0,1,550,4,16,55,1,0,0,0,0,0,1,0,Upper East Side,Manhattan
2185,7219,4650,1,1,704,2,6,32,0,0,0,0,0,0,0,0,East Village,Manhattan
2186,4783,2800,0,1,544,3,8,31,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
2187,1076,5000,4,1,1200,3,5,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2188,11227,6495,2,2,1600,8,3,86,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2189,2680,2760,0,1,412,6,9,14,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2190,5962,6750,2,2,1456,6,4,31,1,0,0,0,1,0,0,1,Upper East Side,Manhattan
2191,7697,1650,0,1,300,5,1,96,1,0,0,1,0,0,0,0,Midtown East,Manhattan
2192,5203,4180,1,1,973,7,15,39,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2193,6108,6750,3,2,1160,6,33,37,0,0,1,0,1,0,1,0,Midtown East,Manhattan
2194,4991,3840,1,1,618,4,31,43,1,0,0,1,0,0,0,1,Financial District,Manhattan
2195,9846,3800,1,1,670,2,28,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2196,10821,3500,1,1,700,3,8,11,1,1,0,0,1,1,0,1,Midtown South,Manhattan
2197,8730,5995,2,2,1372,10,7,27,0,1,0,1,1,0,0,0,Midtown East,Manhattan
2198,6409,7090,3,2,1439,7,6,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2199,600,7500,3,3,1550,8,6,29,0,0,0,1,1,0,1,0,Upper East Side,Manhattan
2200,3977,3100,0,1,500,6,5,59,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2201,714,3350,1,1,638,2,23,28,0,0,1,1,1,0,0,0,Midtown West,Manhattan
2202,1233,2695,0,1,480,3,10,31,0,0,0,0,1,0,0,1,Midtown East,Manhattan
2203,904,2500,0,1,400,2,4,28,0,1,0,1,1,0,0,0,Midtown West,Manhattan
2204,8008,3200,2,1,850,3,15,52,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2205,8994,3395,2,1,800,3,3,126,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2206,3615,3700,1,1,704,10,4,9,0,0,0,0,0,1,0,0,Gramercy Park,Manhattan
2207,1463,3595,0,1,700,3,28,29,1,0,0,0,1,0,0,0,Financial District,Manhattan
2208,6632,4320,1,1,704,2,3,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2209,2993,11000,2,2,1576,7,11,11,0,0,0,0,0,1,0,0,Soho,Manhattan
2210,10018,3950,1,1,750,2,7,91,0,0,0,0,0,0,0,0,Morningside Heights,Manhattan
2211,6001,3200,2,1,900,11,2,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2212,6633,3800,1,1,600,1,9,31,0,0,1,0,0,0,1,0,Flatiron,Manhattan
2213,6613,2600,2,1,700,9,3,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2214,4071,1625,1,1,550,4,6,96,1,0,0,0,0,0,0,0,Washington Heights,Manhattan
2215,10548,3310,1,1,617,7,28,39,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2216,1873,2650,1,1,590,2,7,53,0,0,0,1,0,0,1,0,Midtown,Manhattan
2217,3967,2450,2,1,1400,5,4,101,0,1,0,0,0,0,0,0,Washington Heights,Manhattan
2218,1294,4300,1,1,520,2,4,106,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
2219,9059,5700,3,2,1250,3,5,96,0,0,0,1,0,0,0,1,Upper West Side,Manhattan
2220,8346,15000,3,2,3000,2,1,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2221,7004,2000,1,1,632,5,1,58,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
2222,3754,9999,4,4,2760,9,17,59,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
2223,641,2100,0,1,500,6,1,96,0,0,0,1,0,0,0,0,Upper West Side,Manhattan
2224,5022,3800,2,1,850,6,2,56,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
2225,1396,16000,2,2,1729,1,39,11,0,1,0,1,0,0,0,1,Midtown East,Manhattan
2226,5331,3500,2,1,675,2,4,105,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2227,2020,9500,2,2,1430,4,12,58,0,1,1,1,1,0,0,1,Upper East Side,Manhattan
2228,1602,2800,1,1,432,4,8,111,0,0,0,1,1,0,0,0,Upper West Side,Manhattan
2229,10810,2000,1,1,500,2,2,116,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
2230,2350,15500,3,3,2000,4,14,47,0,0,1,1,1,0,0,1,Upper West Side,Manhattan
2231,6082,5460,2,2,1109,7,12,7,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2232,5443,3800,1,1,633,6,25,28,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2233,6173,3250,0,1,500,6,3,11,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
2234,7239,3995,2,1,1000,2,6,91,0,0,0,0,0,0,0,0,Morningside Heights,Manhattan
2235,6937,3900,1,1,700,2,10,57,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
2236,185,3375,0,1,600,1,19,88,0,1,0,1,1,0,0,1,Financial District,Manhattan
2237,165,3750,1,1,657,9,22,28,1,0,0,1,0,0,0,0,Upper East Side,Manhattan
2238,8800,6600,2,2,1190,43,32,10,0,1,0,1,1,0,0,1,Battery Park City,Manhattan
2239,3938,3300,2,1,606,6,8,37,0,0,0,1,1,0,0,1,Midtown East,Manhattan
2240,1169,4395,1,1,788,3,9,10,0,1,1,0,0,1,0,0,Upper West Side,Manhattan
2241,5051,2700,0,1,511,3,30,30,0,0,0,0,1,0,0,0,Midtown South,Manhattan
2242,2452,6700,2,2,1250,4,6,106,0,0,0,0,0,1,0,0,Upper East Side,Manhattan
2243,3629,3800,1,1,680,12,3,8,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2244,284,4685,1,1,664,2,19,13,1,0,0,0,0,0,0,0,Flatiron,Manhattan
2245,8447,3410,1,1,850,3,6,66,0,1,1,1,1,1,0,1,Chelsea,Manhattan
2246,2908,3500,1,1,681,3,3,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2247,8945,4250,1,1,1021,7,9,53,1,1,0,0,1,1,0,1,Upper East Side,Manhattan
2248,5207,4895,2,2,910,10,11,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2249,8375,2900,0,1,497,15,30,43,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2250,7939,3300,4,2,1000,2,4,109,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
2251,2098,3495,1,1,640,2,9,90,0,1,0,1,1,0,0,0,Upper West Side,Manhattan
2252,4622,3170,0,1,574,1,8,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2253,5283,3400,2,1,800,2,1,106,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
2254,2836,2150,0,1,500,5,4,93,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2255,7986,11995,4,3,2132,2,10,86,0,1,1,0,1,1,0,0,Tribeca,Manhattan
2256,3323,3200,0,1,561,5,5,17,1,1,0,1,1,0,0,1,Upper West Side,Manhattan
2257,7596,2200,2,1,850,8,2,116,0,0,0,0,0,0,0,0,East Harlem,Manhattan
2258,2104,3500,0,1,665,5,15,37,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2259,10491,2300,0,1,500,3,9,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2260,6583,5200,1,1,850,1,29,51,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
2261,10103,2595,2,1,750,10,2,106,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2262,688,5200,1,1,1060,2,18,57,0,0,0,0,0,0,0,0,Midtown,Manhattan
2263,8725,4262,1,1,739,1,11,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan
2264,2195,2975,1,1,650,1,2,89,0,0,1,0,1,0,0,0,Upper West Side,Manhattan
2265,11094,2700,1,1,550,5,4,1,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2266,3198,3620,1,1,660,10,8,16,1,1,1,0,1,1,0,0,Midtown West,Manhattan
2267,10969,2795,2,1,1000,6,3,106,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
2268,7202,2100,2,1,700,3,45,90,1,0,0,0,0,0,0,0,West Harlem,Manhattan
2269,1666,2950,1,1,737,7,3,12,0,0,0,0,1,0,0,0,Roosevelt Island,Manhattan
2270,8120,2700,1,1,750,1,2,9,1,0,0,1,1,1,0,0,East Harlem,Manhattan
2271,2134,15000,3,2,1700,6,7,12,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
2272,11316,1995,0,1,400,5,4,106,1,0,0,1,1,1,0,0,Midtown West,Manhattan
2273,5919,5000,1,1,747,2,46,6,0,0,0,0,0,0,0,0,Financial District,Manhattan
2274,8010,1790,0,1,550,7,3,106,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
2275,7121,2900,0,1,400,2,2,116,0,0,0,0,0,0,0,0,Chelsea,Manhattan
2276,4996,2950,0,1,520,2,14,14,1,0,0,0,0,0,0,0,Midtown South,Manhattan
2277,7624,11500,2,2,1590,1,18,9,0,0,0,0,0,1,0,0,Upper East Side,Manhattan
2278,3831,3900,1,1,723,0,27,87,0,0,0,1,1,0,0,0,Financial District,Manhattan
2279,7571,5075,1,1,717,3,4,11,1,1,1,0,0,1,0,0,Flatiron,Manhattan
2280,9176,3050,0,1,497,3,32,15,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2281,474,3000,1,1,550,5,2,30,0,0,0,0,1,0,0,0,Battery Park City,Manhattan
2282,10812,7000,2,2,2000,9,7,116,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
2283,4934,3700,1,1,845,7,32,41,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
2284,1402,5200,1,1,850,2,26,22,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2285,1202,6080,2,2,1140,5,30,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2286,7105,6895,1,1,1200,1,3,101,0,0,0,0,1,1,1,0,Soho,Manhattan
2287,2723,2550,1,1,700,4,6,43,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2288,10694,6295,4,2,1200,8,1,40,0,0,1,1,1,1,0,0,Midtown East,Manhattan
2289,5321,4200,2,1,1000,0,3,96,0,1,1,1,1,0,0,0,Upper East Side,Manhattan
2290,586,2377,1,1,720,5,12,7,1,0,0,0,0,0,0,0,East Harlem,Manhattan
2291,7129,3300,1,1,730,9,9,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2292,981,4134,1,1,831,4,11,57,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2293,2860,10000,2,3,1721,1,3,90,0,0,1,0,0,0,0,0,Chelsea,Manhattan
2294,3477,2992,2,1,950,4,5,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2295,1068,4800,2,1,800,1,5,103,1,1,1,0,0,1,1,0,Midtown,Manhattan
2296,4946,4700,0,1,749,4,5,4,0,1,1,0,1,1,0,0,Flatiron,Manhattan
2297,9123,6500,2,1,1200,4,3,93,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
2298,6641,3750,1,1,684,5,7,15,1,0,0,0,0,0,0,0,Tribeca,Manhattan
2299,1749,2200,0,1,400,8,3,54,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2300,1257,3750,1,1,642,7,14,9,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
2301,8017,3375,1,1,620,10,20,29,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2302,6639,2895,0,1,540,7,15,52,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2303,6590,8000,2,2,1940,1,9,104,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
2304,3294,6853,2,2,1127,2,16,42,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2305,4005,2290,0,1,342,2,2,89,1,0,0,0,1,0,0,0,Upper West Side,Manhattan
2306,851,5200,2,1,850,6,19,36,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2307,3249,5000,1,1,664,1,4,1,0,0,0,0,0,0,0,0,Chelsea,Manhattan
2308,11318,6000,3,1,1200,6,4,91,0,0,0,1,1,1,0,0,Upper East Side,Manhattan
2309,3098,4595,3,1,850,5,3,116,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2310,3861,6495,2,2,950,4,18,19,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2311,6700,3387,1,1,750,6,2,106,0,1,1,1,1,0,0,1,Upper West Side,Manhattan
2312,637,3400,3,1,800,3,5,95,1,0,0,0,0,0,0,0,Washington Heights,Manhattan
2313,7604,3475,1,1,585,6,4,113,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2314,10547,4245,1,1,641,4,19,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
2315,4916,16750,3,3,2207,43,32,8,0,0,0,0,1,1,0,1,Upper West Side,Manhattan
2316,917,3800,1,1,700,13,21,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2317,2040,2900,0,1,425,2,3,28,0,0,1,1,1,1,0,1,Midtown West,Manhattan
2318,8586,2550,0.5,1,355,4,22,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
2319,3333,4900,1,2,1011,3,24,29,0,0,0,0,0,0,1,0,Financial District,Manhattan
2320,7322,6935,2,2,1098,5,4,13,1,0,0,0,0,0,0,0,West Village,Manhattan
2321,3701,4650,1,1,677,4,1,29,0,0,0,0,0,0,0,0,West Village,Manhattan
2322,1362,3900,1,1,606,2,51,6,1,0,0,1,0,0,0,0,Financial District,Manhattan
2323,7602,5515,2,1,1028,7,12,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2324,4503,3460,0,1,538,3,12,54,1,0,1,1,1,1,0,0,Upper East Side,Manhattan
2325,1862,6000,3,2,1200,2,23,31,0,1,0,1,1,0,0,0,Upper West Side,Manhattan
2326,9714,2995,0,1,439,6,2,106,0,0,0,1,1,0,0,1,Greenwich Village,Manhattan
2327,10362,3000,2,1,600,6,4,106,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2328,5213,5380,1,1,850,2,15,11,0,0,0,0,0,1,0,0,Midtown,Manhattan
2329,5535,4564,1,1,607,3,2,16,1,0,1,1,1,1,0,1,Chelsea,Manhattan
2330,4604,2200,0,1,400,8,10,54,1,1,0,1,1,0,0,1,Midtown East,Manhattan
2331,5890,8095,2,2,1241,43,8,8,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2332,56,3500,0,1,560,4,35,12,0,0,0,0,0,0,0,0,Midtown South,Manhattan
2333,1261,6996,1,1,1104,1,4,3,0,0,0,0,0,0,0,0,East Village,Manhattan
2334,1986,3600,1,1,685,5,10,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2335,6075,14200,3,2,1947,1,5,85,0,0,0,0,0,0,0,0,Tribeca,Manhattan
2336,5551,4050,1,1,594,2,15,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2337,5841,4750,2,1,850,1,7,30,0,0,0,0,0,0,0,0,West Village,Manhattan
2338,5361,12500,2,2,2539,3,5,101,0,0,1,0,0,0,0,0,Tribeca,Manhattan
2339,5109,7700,2,2,1165,1,15,9,0,0,0,0,0,0,0,0,East Village,Manhattan
2340,218,18000,3,3,1850,5,38,10,0,0,0,0,0,0,1,0,Upper West Side,Manhattan
2341,301,11000,2,2,1285,2,31,10,1,0,0,1,0,0,0,0,Chelsea,Manhattan
2342,10450,2700,1,1,600,3,2,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2343,4602,2595,2,1,550,4,5,116,0,0,0,0,1,0,0,0,Upper West Side,Manhattan
2344,204,3500,1,1,704,6,5,30,0,1,1,1,1,1,0,1,Battery Park City,Manhattan
2345,9751,4995,2,1,1260,7,19,52,1,1,0,1,1,0,0,1,Midtown East,Manhattan
2346,5044,3900,2,2,1054,1,12,11,0,1,0,1,1,0,0,1,Central Harlem,Manhattan
2347,8772,2500,1,1,600,5,3,116,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2348,3004,3750,1,1,685,5,9,15,0,0,0,0,0,0,0,0,Tribeca,Manhattan
2349,8770,11000,3,2,1800,12,36,26,0,1,0,1,1,1,0,0,Upper East Side,Manhattan
2350,4607,2800,1,1,630,5,17,46,0,0,0,1,1,1,0,0,Midtown East,Manhattan
2351,1719,3778,0,1,943,4,17,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
2352,9741,3345,1,1,665,5,17,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2353,9295,3900,1,1,650,5,3,30,0,0,0,1,1,0,0,0,Battery Park City,Manhattan
2354,1191,4600,4,2,1100,1,6,96,0,0,0,1,1,1,0,0,Upper West Side,Manhattan
2355,2953,6500,2,2,1162,3,15,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2356,8861,3100,1,1,704,1,5,30,0,1,1,1,1,0,0,1,Upper West Side,Manhattan
2357,6087,5827,2,2,1385,2,7,116,1,0,1,0,0,1,1,0,Financial District,Manhattan
2358,5218,4300,1,1,931,2,2,84,0,0,0,0,1,1,0,0,Midtown West,Manhattan
2359,4911,2600,0,1,448,1,6,103,0,0,0,0,0,0,0,0,Midtown South,Manhattan
2360,10380,3705,1,1,809,7,21,39,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2361,245,2500,0,1,480,4,7,20,1,0,1,0,0,1,0,1,Upper East Side,Manhattan
2362,766,3650,2,1,850,6,10,59,0,0,0,1,0,0,0,0,Midtown East,Manhattan
